Id,SalePrice
1687,170776.21748099764
1688,187910.88858854954
1689,188916.68329249727
1690,194940.44328450534
1691,177940.764388899
1692,278872.0686917216
1693,167837.38423628933
1694,180413.38224334808
1695,166929.16658947477
1696,282750.04286450223
1697,168342.66930606574
1698,343961.4017781957
1699,301407.1979903607
1700,242579.32519556157
1701,261188.94924963778
1702,250667.8066038861
1703,254128.61088548062
1704,285074.2118744611
1705,221879.99470191626
1706,407816.9772333208
1707,204696.7377820962
1708,199564.7963334414
1709,290588.83270686097
1710,216472.9539936215
1711,258412.13590791644
1712,266524.9063391633
1713,259814.31534596544
1714,222151.90807724316
1715,196692.15141850535
1716,182498.61898225176
1717,180304.6518950583
1718,138479.6046376531
1719,200509.9924885814
1720,252087.25361855846
1721,178748.15518254263
1722,130955.29296040772
1723,159908.60535515982
1724,218216.71362019476
1725,233638.3519418382
1726,177119.05187345052
1727,157598.6535453491
1728,189981.3313365314
1729,161481.5832761487
1730,162512.00275994558
1731,120353.1498676778
1732,130767.83064895375
1733,121922.07658577024
1734,119179.58281260452
1735,133915.586172542
1736,116609.05298267861
1737,304067.63682022225
1738,206685.76721437657
1739,264845.9457706247
1740,211199.15331754048
1741,180024.63616208342
1742,170308.9744239792
1743,175325.54219278644
1744,293354.2590635723
1745,204472.00643377178
1746,214641.19280199482
1747,217070.21518013894
1748,218209.54381247028
1749,150320.16466470124
1750,130632.15688858877
1751,232469.86209828
1752,123612.62132216225
1753,140328.48509233317
1754,197890.25412697197
1755,162046.74551179953
1756,125902.26905616502
1757,124333.2474348198
1758,133824.40544111092
1759,166452.98126197397
1760,162401.14986031517
1761,143326.11694799984
1762,163115.7853336229
1763,173787.94871764883
1764,118830.44095286843
1765,164186.99435186654
1766,177399.22256097378
1767,213116.24480768916
1768,141557.2982944134
1769,175968.9139455644
1770,145379.17208071618
1771,130185.09494264497
1772,134903.9518750377
1773,133593.50248638203
1774,138512.4021405939
1775,135314.22164060775
1776,125011.2818313605
1777,113090.0179477248
1778,141270.24923791026
1779,115343.16747642709
1780,187761.5890417621
1781,134449.51040676277
1782,92558.82763952254
1783,128642.94517039454
1784,95462.06491363012
1785,118711.00075318922
1786,141403.65948887545
1787,172411.41832116045
1788,55194.68999986328
1789,100113.93379550856
1790,81336.97704427248
1791,162123.24019630926
1792,150083.8324426491
1793,127126.66758677726
1794,148247.05221444467
1795,139085.53140961393
1796,125240.02698240282
1797,116222.75452300016
1798,125610.78138054503
1799,115257.47943676177
1800,123063.94826139833
1801,124306.04710669383
1802,151387.69845430006
1803,144127.22627375642
1804,136998.9825549269
1805,138484.5259305242
1806,109130.57477202047
1807,129004.13493935681
1808,118933.03207013356
1809,117674.29101441859
1810,142471.77259328068
1811,101986.52865062312
1812,102365.72398098001
1813,117734.93800347343
1814,97903.79543387819
1815,54429.77146517353
1816,99160.27818040662
1817,113326.27333251628
1818,133999.16600966948
1819,117048.8634253814
1820,58225.40514134356
1821,112998.91574641112
1822,150893.16651510887
1823,39890.70861109127
1824,132293.85442374618
1825,128942.42978741831
1826,96029.08992683486
1827,107735.99813482809
1828,134550.36865911295
1829,108835.20993420706
1830,137991.1351064488
1831,171159.32696873433
1832,82813.69557833126
1833,130475.69533898933
1834,112258.82288686336
1835,141461.08325128868
1836,119439.69933871906
1837,93192.78099260514
1838,118697.47348072952
1839,83314.6116313762
1840,145678.56916960556
1841,145841.184609409
1842,72111.15523489063
1843,131859.40092709387
1844,128738.68023731072
1845,144124.67612907343
1846,159759.427870242
1847,150605.961790716
1848,52022.976180546546
1849,117000.62156972711
1850,125951.50468802646
1851,154502.76127393116
1852,133598.7282762138
1853,136950.65832487636
1854,173263.28363230947
1855,140872.51358750134
1856,216315.64187402037
1857,162429.5218752788
1858,133185.02782162552
1859,130324.99200968875
1860,150721.2505961052
1861,130324.99200968875
1862,305137.16317272035
1863,299962.04926871246
1864,299962.04926871246
1865,344906.22107635374
1866,340800.91187558905
1867,245656.20816273344
1868,295460.6386369698
1869,200414.7130067697
1870,239831.35697967955
1871,266453.47208518133
1872,166205.26323715685
1873,223893.0791914205
1874,140468.1568756092
1875,209288.4414800217
1876,186656.50693814267
1877,219574.9111935562
1878,217131.21556740714
1879,131855.76681652557
1880,134824.57071501078
1881,240995.97484220963
1882,257764.509074512
1883,191847.7163194745
1884,207365.97316850536
1885,263839.943849748
1886,304704.79972646415
1887,207522.27595844286
1888,276391.5439229974
1889,161700.09477842815
1890,129141.77445554947
1891,134164.11200718782
1892,113009.63331622543
1893,129495.33000705254
1894,130118.1729298689
1895,141950.38675679598
1896,125253.23580831176
1897,111021.79315474769
1898,112679.81177365828
1899,146165.78995357754
1900,151605.74445791633
1901,170250.28368124925
1902,140627.54518867325
1903,202612.64397212307
1904,139562.79565518213
1905,186565.7371788143
1906,169856.3353700929
1907,198290.8463080183
1908,116125.9911472704
1909,136055.96903198722
1910,124382.47030384614
1911,213954.01388873375
1912,326008.5996954282
1913,150560.67159284634
1914,55127.148798892216
1915,291266.8278925184
1916,68919.81186723299
1917,271346.49453954294
1918,136901.29122128716
1919,160345.55592977282
1920,144866.75102384322
1921,428333.27717797516
1922,332665.0541143004
1923,199340.23655232965
1924,226464.18204242212
1925,212952.16497159927
1926,390394.8094863732
1927,136302.23692764755
1928,164778.02437155737
1929,121047.93338388854
1930,125874.05091366357
1931,142379.29946160156
1932,134516.35938637413
1933,167071.41374096702
1934,180068.50242037073
1935,167711.74409145868
1936,184996.54153482243
1937,181232.91935463416
1938,173644.25391156427
1939,245924.1838495193
1940,195562.5798490893
1941,166042.03735492687
1942,181976.27844304478
1943,208663.55338072454
1944,335326.10014082206
1945,366242.8884145802
1946,142194.02940789526
1947,294109.14976949495
1948,177239.6072727927
1949,234170.82660308594
1950,178719.62580035187
1951,253615.1721965731
1952,220257.65675189297
1953,168979.9921648569
1954,196181.07745128355
1955,128115.69511431131
1956,287265.19260393264
1957,158123.33236404808
1958,326102.06176019687
1959,138226.711595377
1960,117284.95685396827
1961,118062.7869516239
1962,99194.90707631748
1963,101569.8929317751
1964,109120.8841082034
1965,146751.04995365295
1966,156727.1952120319
1967,282592.2560196445
1968,390416.5849115478
1969,387782.35755949287
1970,434686.94669223466
1971,429247.03147430543
1972,407473.3045982218
1973,267555.4657320647
1974,335072.6343444992
1975,325243.77957879636
1976,267832.3161043474
1977,345774.5446495873
1978,368493.80554158316
1979,321220.29853243
1980,186011.31254365135
1981,352767.7404008886
1982,217877.4851856216
1983,204686.68720694183
1984,174852.68857080283
1985,231093.76718155318
1986,218831.8557861147
1987,181906.33811288924
1988,174992.6498924382
1989,191752.36552501365
1990,220470.08714959136
1991,211289.17290234042
1992,206886.01201091422
1993,170980.61599421402
1994,239597.25167771117
1995,180150.798722383
1996,246038.45317240246
1997,332499.9028619875
1998,328618.41681521636
1999,248164.8565051125
2000,307460.88730790804
2001,253777.69176637146
2002,244569.22285417843
2003,246708.84151594483
2004,266108.68346528185
2005,218866.02890367384
2006,222039.37554372184
2007,249753.8994956476
2008,205459.09719522292
2009,179558.09917115318
2010,192713.9043801444
2011,145473.0573225952
2012,178774.67873869857
2013,179225.4965262893
2014,180652.41318390422
2015,196534.1037900901
2016,185326.59886498473
2017,192830.87661175855
2018,121199.52095470902
2019,134887.8832438714
2020,114278.72009951135
2021,115518.51665057025
2022,192599.35967477915
2023,139533.80495921985
2024,221703.2708060977
2025,354600.7548655089
2026,173560.77086433035
2027,142628.38612406133
2028,156088.33934602913
2029,166257.1771208637
2030,278811.11628144427
2031,226296.52669955013
2032,247726.5570045588
2033,267600.57107687526
2034,165470.33312136313
2035,198942.50130920822
2036,207604.33119100952
2037,212976.0006974404
2038,288039.68102856487
2039,217597.09530071839
2040,301568.4994130596
2041,272018.4536291987
2042,194478.9997590216
2043,165577.2086712136
2044,166022.68501102118
2045,211271.66150177745
2046,140913.99279316893
2047,147037.46579752228
2048,134617.4784062466
2049,138182.8258928262
2050,182173.83359724548
2051,107561.63603442165
2052,131968.6805831727
2053,149042.5752049934
2054,82001.4198880904
2055,161370.32720023618
2056,129074.68423429733
2057,127007.37787871307
2058,211916.19897546977
2059,134024.01967519976
2060,164914.6603261359
2061,180623.66769077763
2062,135348.72872130416
2063,111667.05149049165
2064,142721.21702939118
2065,121208.7237750954
2066,170022.80825828086
2067,119714.041447944
2068,144792.4298821639
2069,88368.30800887395
2070,113574.47849625796
2071,90417.71014700829
2072,130913.56201626331
2073,139029.16039127606
2074,185194.80694002728
2075,140644.59432094885
2076,124565.45649488516
2077,146146.89951917372
2078,131600.1425301802
2079,135503.75914896023
2080,122226.75817912261
2081,129053.62425980868
2082,123490.19001048131
2083,147482.10106242204
2084,117386.74009798148
2085,123671.42907056364
2086,112202.44849372943
2087,121882.16185054711
2088,88702.21650429755
2089,81588.94346457343
2090,125970.36693759533
2091,122905.68264278294
2092,126033.70691746968
2093,130487.7569074761
2094,131237.67933365545
2095,150344.7279682123
2096,83270.0078141397
2097,93492.790525869
2098,144294.16800723455
2099,59149.43245238352
2100,91200.62339346434
2101,128642.972904418
2102,134978.24772880293
2103,104770.07097049315
2104,126772.33005699517
2105,123521.38890341432
2106,58372.184597803716
2107,215646.14247065084
2108,118168.7773611334
2109,119196.3837433583
2110,130034.0180676824
2111,150786.6205095685
2112,136604.2156091683
2113,115536.34733146681
2114,105027.20362324448
2115,146641.40425881222
2116,122871.21210528244
2117,145010.3491813717
2118,117754.33677515404
2119,104891.24516159586
2120,108935.65376037064
2121,87128.16913253462
2122,95469.41622776713
2123,87259.80964811175
2124,167110.73478685194
2125,129692.19307886634
2126,152299.17389283198
2127,136533.853818042
2128,119486.03880927977
2129,103976.59977941427
2130,133822.63067031172
2131,145032.15007597304
2132,117160.24020465935
2133,124365.27464819276
2134,119874.83806857694
2135,104334.29624278286
2136,63817.2913345358
2137,109289.61029800166
2138,130788.56318715184
2139,155313.75661767882
2140,139954.96820047038
2141,133969.2496744718
2142,126749.42414387278
2143,134632.1439646351
2144,115079.58119069447
2145,137615.7853205823
2146,167569.03744687978
2147,139466.3547452313
2148,122051.02425721135
2149,133376.68977157437
2150,220738.67272205124
2151,131564.77779568854
2152,187397.9945628315
2153,158518.92113320806
2154,109845.26407610474
2155,134252.23122710915
2156,258300.8752016573
2157,233968.59345088757
2158,231193.19156155564
2159,220029.65210608448
2160,174796.43863600722
2161,246081.8290323158
2162,380664.27390108304
2163,353155.3580283079
2164,259306.59929412464
2165,180927.69464128182
2166,145933.84010923927
2167,226804.1088195128
2168,191990.00922781392
2169,193513.37257800635
2170,214653.36247431242
2171,140939.22245796147
2172,132780.10162785067
2173,159513.81711964394
2174,230257.63354448864
2175,330146.5659458475
2176,315410.1865979106
2177,242593.74293331118
2178,217048.94651661997
2179,140543.5141618805
2180,216654.22082632498
2181,192314.61994503063
2182,220294.77664859637
2183,185859.225221518
2184,132701.45809017573
2185,114780.81832396312
2186,146646.54363939483
2187,146068.18186005743
2188,159400.23566865316
2189,214468.1972880917
2190,88527.3978704772
2191,91946.64699337966
2192,94443.69445656888
2193,104126.49691662088
2194,102123.07026455532
2195,118475.34338909041
2196,105687.62013393443
2197,113358.46476990174
2198,157797.424434941
2199,170740.62764630586
2200,136243.39933497526
2201,137089.29780394226
2202,221004.21847646844
2203,143716.09229123787
2204,173913.41858415437
2205,107654.57956783647
2206,133915.78823755664
2207,220808.5754030986
2208,248105.2919711132
2209,204833.31828984027
2210,119003.05658966703
2211,123942.73677670347
2212,110824.18124232753
2213,104645.64285422392
2214,126053.13140247861
2215,104200.58664179956
2216,139774.98263850558
2217,79676.25376172333
2218,66133.06866426076
2219,58870.942101261906
2220,60763.014957210406
2221,291266.8278925184
2222,252918.57195793983
2223,294836.0375765408
2224,209704.0080239244
2225,124573.57579204287
2226,174163.00960622999
2227,206459.9782449511
2228,278531.3269384448
2229,239747.0010649034
2230,147732.33664453728
2231,217286.6570633199
2232,180901.00761448228
2233,175240.22755775476
2234,240046.34669078176
2235,211060.2785806471
2236,267414.97304485715
2237,328281.06735225173
2238,216074.96741647657
2239,117193.66183945564
2240,159433.26548563194
2241,145796.66863950036
2242,130888.71295012326
2243,128096.15116938928
2244,105483.62904511963
2245,100831.13268240128
2246,148753.5320510357
2247,107214.77504690846
2248,127222.05354731719
2249,129053.42444729783
2250,136047.67237255696
2251,103943.27272830968
2252,176457.9732678397
2253,153363.4687344265
2254,172308.12716815702
2255,184289.4380758961
2256,188347.29761792967
2257,196298.1112187979
2258,176447.58816746186
2259,171358.9538302983
2260,152553.7993981461
2261,195208.99135725579
2262,218650.2898308525
2263,341760.01137332746
2264,390808.50358940475
2265,176736.630465
2266,279177.3030050819
2267,364287.97493239824
2268,405872.0205026154
2269,150228.48268511772
2270,184462.0095872791
2271,234014.30951631942
2272,198868.12551714721
2273,160744.28630240436
2274,167187.91960579672
2275,169598.49387420187
2276,186377.38970410413
2277,182206.41857392128
2278,147789.63843871385
2279,123712.78475728865
2280,125435.99552428783
2281,163782.54619163807
2282,178496.98189997242
2283,100784.4509509131
2284,110793.3386133629
2285,158268.49647723755
2286,127586.26505039881
2287,353762.63234400796
2288,264455.52296886063
2289,357209.640438241
2290,444063.22829118854
2291,324263.27325475303
2292,424925.4652434377
2293,451997.3478639258
2294,417607.8412280682
2295,405049.1827825577
2296,289710.5110069643
2297,311800.73891451274
2298,307464.5185394659
2299,358090.0058296299
2300,340365.414638349
2301,273872.778112761
2302,234668.44104760792
2303,244661.3491493726
2304,243557.37773523017
2305,175163.7128872482
2306,172613.4441259536
2307,174971.89675171013
2308,233159.45557858094
2309,277307.01297714753
2310,210768.84339583275
2311,198944.86125003014
2312,180593.50111830028
2313,174935.41609539316
2314,179940.01146821305
2315,178352.036679226
2316,181252.4104284207
2317,174505.4221818028
2318,175247.36216134598
2319,181236.2979776348
2320,183102.98547602782
2321,253989.08098276242
2322,180074.81524448327
2323,177946.58692929952
2324,173117.27808423282
2325,212321.79327657956
2326,170537.01283569814
2327,214508.3151929261
2328,227901.4349710067
2329,182029.92284187992
2330,171776.20801946518
2331,354660.6455263726
2332,405949.34167997516
2333,325734.3020399176
2334,259525.90269516624
2335,265445.8521236523
2336,330013.1780940993
2337,191516.54863920744
2338,280966.43998185545
2339,230358.72379624587
2340,374864.1721999785
2341,214736.46401264885
2342,244137.04429767077
2343,227102.78184358127
2344,229706.03208904885
2345,239964.89495831943
2346,209738.54225170397
2347,191652.08969000846
2348,230700.78375472967
2349,165193.37909050717
2350,284954.0427710914
2351,247359.7661280705
2352,249753.8994956476
2353,211677.26029267686
2354,134409.53542388664
2355,160268.2527506481
2356,154528.3300226148
2357,199441.92241614923
2358,182996.48801431817
2359,128177.19014556421
2360,116776.07808172208
2361,142272.26954434172
2362,280426.8042634481
2363,137563.9703749405
2364,157134.49507808682
2365,213336.55369200444
2366,201417.27748834266
2367,236944.95336290798
2368,200979.22602439814
2369,226353.75401199324
2370,171452.5435290535
2371,166920.0147843746
2372,188954.488965723
2373,281814.6447198961
2374,311244.5999718384
2375,257166.99975903457
2376,273220.97410726786
2377,334652.8137850787
2378,140480.80295358642
2379,189564.98479572652
2380,141117.3683324139
2381,150838.87235807028
2382,192279.7945497095
2383,207876.4345638236
2384,240852.195555857
2385,157922.0113779398
2386,134981.11209885732
2387,135688.29877732095
2388,102397.33042563603
2389,128970.35271319149
2390,145627.2450999387
2391,136660.32214060178
2392,119943.08980076686
2393,173027.7462368539
2394,144762.25595768713
2395,198289.51230543258
2396,137383.7267727066
2397,215398.86435895867
2398,126437.64839214372
2399,54477.066825876886
2400,53774.396975127296
2401,115691.5261843676
2402,139847.15173393657
2403,136195.81747107184
2404,140391.14696216545
2405,155277.95045494218
2406,140329.33551975604
2407,132094.29398685752
2408,138522.23259879785
2409,131711.08535139787
2410,164841.56218882342
2411,125254.81576751675
2412,156335.88344730934
2413,132667.05279005258
2414,143984.07864648817
2415,136961.40279631023
2416,132307.8339878557
2417,128825.88913953622
2418,127796.58268839473
2419,127068.08129975456
2420,127974.63281370442
2421,144890.8852230796
2422,120542.40619678368
2423,128505.21911774989
2424,154670.40672732127
2425,185277.134307909
2426,121159.90546257961
2427,137470.99939916696
2428,179454.32533260682
2429,120066.20497683377
2430,131129.4924877436
2431,114593.25057972876
2432,144482.41709896547
2433,147942.69036127825
2434,136586.73169380103
2435,145568.09138379185
2436,103977.9577089374
2437,111891.19070226865
2438,127417.14873317115
2439,109003.90803381344
2440,125430.34084506666
2441,98084.98094718435
2442,101924.25556337208
2443,117322.07122371462
2444,125483.34782309664
2445,80705.45359192802
2446,122494.09160542392
2447,202157.70507975944
2448,130306.70060606087
2449,100939.16319892088
2450,151215.03793891985
2451,118381.43877391233
2452,202591.86581442392
2453,96162.06714581703
2454,118577.35791782117
2455,109133.62300929026
2456,132015.7095287037
2457,121250.16021065271
2458,108784.0380997693
2459,107492.12350182721
2460,131895.05318279454
2461,109667.4559341031
2462,129274.89711566543
2463,119385.3830195851
2464,152364.425120787
2465,126814.68474608069
2466,107588.32279252962
2467,146438.76922081286
2468,80953.35806145775
2469,74556.03284758852
2470,179716.36805573868
2471,212009.95156266037
2472,158841.562163388
2473,116038.58305880219
2474,85838.73016764526
2475,216785.83258532008
2476,107753.20080637673
2477,128036.69251425283
2478,154580.1022073956
2479,109316.56529010135
2480,140445.71670104854
2481,116250.39463593658
2482,126652.41419994459
2483,115782.4338950031
2484,119406.6292986302
2485,123483.37638780438
2486,153066.3708352208
2487,177962.9236577721
2488,160155.95874869183
2489,152304.2052394547
2490,147836.96952954796
2491,88773.29730678193
2492,173905.52830298812
2493,139428.19898434423
2494,168582.0975658369
2495,89999.66442512813
2496,240316.0070387289
2497,149018.92980595355
2498,115480.42555291577
2499,94501.40362792282
2500,126463.23345979027
2501,135411.8465875164
2502,145573.59197905395
2503,90523.400811913
2504,179998.36355787472
2505,228193.62825040496
2506,255718.6754222977
2507,292424.8933505104
2508,255718.6754222977
2509,217208.5449468424
2510,241398.7623156191
2511,183668.29727771398
2512,204700.60468934666
2513,210623.81226659648
2514,243803.0125911333
2515,142526.31879030738
2516,154523.8728752786
2517,138355.20885099485
2518,148253.7466688526
2519,218844.23887761077
2520,200600.48322958223
2521,187730.6961632411
2522,223630.24678350138
2523,127490.15467111846
2524,138671.8166862655
2525,141061.06621763873
2526,136239.2417426173
2527,109365.65681106286
2528,131265.88854850724
2529,131018.93896692884
2530,115033.6187741982
2531,257217.91528235187
2532,224502.29754281323
2533,194329.6531873676
2534,241977.31646043807
2535,337559.9833740029
2536,235032.38704556826
2537,228927.24226660575
2538,181219.87871878958
2539,190220.7303053921
2540,168814.66487089117
2541,186500.23914126208
2542,161413.30969616512
2543,128331.11875609867
2544,125858.83984424493
2545,138203.1418827862
2546,134951.147850653
2547,142455.55589794836
2548,138725.07717315704
2549,155285.4031535352
2550,254121.585442246
2551,133044.30309171454
2552,127105.63011180908
2553,83252.04460099776
2554,105054.313298246
2555,114699.3107541095
2556,106056.79580705577
2557,115539.63364789102
2558,135011.41887515434
2559,131255.92743886588
2560,139429.19786866492
2561,153627.8242706142
2562,130802.47559162426
2563,142913.27761288412
2564,201186.8793726627
2565,146517.00123412037
2566,152323.68229648232
2567,125838.52516510346
2568,184791.0070109113
2569,202677.67904676867
2570,119003.05658966703
2571,168958.38420046738
2572,172454.96271465864
2573,212489.91524381374
2574,298471.38144490926
2575,127403.35966523664
2576,128094.77909336843
2577,146565.6030795493
2578,96725.63713377767
2579,65634.18269748446
2580,110919.0168099212
2581,108827.8051472223
2582,112067.2148123742
2583,269260.5985867544
2584,156306.81160126373
2585,178253.3424208032
2586,217363.81715338543
2587,200814.3456821591
2588,155353.77614448147
2589,145759.3501672964
2590,224758.58346229114
2591,205916.4543745238
2592,212678.9528688651
2593,261949.3751683108
2594,187688.76838040826
2595,207051.3184275526
2596,308162.95518912264
2597,186374.53837099223
2598,266828.6156595047
2599,321885.3288996096
2600,149863.58099255257
2601,135383.6132028804
2602,83185.01236838961
2603,97188.99493738178
2604,85155.21565198415
2605,77457.29997819928
2606,141221.96877733016
2607,176466.6960354773
2608,202029.8981626104
2609,157032.4902318645
2610,112838.192149309
2611,133750.71661216873
2612,152997.22112721726
2613,131068.12246667605
2614,130175.78543961314
2615,148368.6856991884
2616,141586.84938683
2617,164757.49946480288
2618,198808.83657012047
2619,204539.69619499004
2620,184735.7940182679
2621,174593.80781334522
2622,174853.71361331933
2623,250614.53035392158
2624,282052.21829882223
2625,315758.9522120952
2626,168046.99989543748
2627,182642.63301202896
2628,437169.25381110935
2629,493235.4838126333
2630,369417.6450276668
2631,432823.7638643829
2632,406148.8000902878
2633,292260.20572239097
2634,405326.4090454548
2635,148238.4884962371
2636,184105.22135169446
2637,179694.825231682
2638,252691.4968377006
2639,183546.88707297645
2640,153614.2122872775
2641,106105.9003441953
2642,195674.95725891733
2643,103602.20026585074
2644,119671.27707654217
2645,100361.38080374477
2646,96936.77080067563
2647,99896.50526975107
2648,143122.7834167554
2649,143218.86674829692
2650,153011.64892738406
2651,145176.52905410362
2652,427529.4751227382
2653,248594.32965122038
2654,238218.38052686956
2655,366971.48531694553
2656,320898.4908958903
2657,343249.80378804216
2658,273131.78147304297
2659,317355.57922734757
2660,354450.76485253783
2661,358087.8605803426
2662,358612.9031733329
2663,274960.08053475147
2664,260390.94022324405
2665,331102.77769775584
2666,274534.34192720853
2667,167606.43875453295
2668,187387.08399027732
2669,167526.41157883324
2670,290345.4069497543
2671,190101.74573555146
2672,186312.69845953945
2673,212294.03111994424
2674,202457.704972732
2675,174878.9034695702
2676,187522.81848553487
2677,188257.9046126034
2678,254077.2318567424
2679,287591.7494956581
2680,285124.1765424376
2681,397950.0864053667
2682,322531.05827164854
2683,511701.7862369164
2684,322009.7933657409
2685,353150.07851621136
2686,256528.8254677935
2687,303609.6854033596
2688,233239.8392369471
2689,209738.54225170397
2690,444085.35080357885
2691,174417.85838793791
2692,134700.29649607468
2693,194037.5256843417
2694,136230.4442061735
2695,190220.57894110668
2696,188340.39856202572
2697,175678.99751582305
2698,180757.49078532495
2699,174426.7636224186
2700,156466.47642612515
2701,146688.1604800474
2702,113254.59601607778
2703,132801.45978434043
2704,140852.24754368723
2705,124001.5129141442
2706,118968.5552033839
2707,126395.38215038452
2708,139582.3130214842
2709,111418.2266375779
2710,127752.3274843557
2711,287051.7782518508
2712,375395.47797510715
2713,171708.89376348638
2714,155883.8360424352
2715,166920.0147843746
2716,151077.2875934997
2717,180929.51817897748
2718,237156.29933780627
2719,154152.04185169184
2720,172897.98391276036
2721,135923.65111809733
2722,151963.0848584056
2723,146879.6596545323
2724,128045.0024078019
2725,133534.16044496957
2726,142043.83598390568
2727,171662.52082387655
2728,163629.748140994
2729,152864.55999798723
2730,142315.45306685488
2731,128429.37713017505
2732,124721.30471599336
2733,159153.5318066411
2734,136945.91992400493
